vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
116I 2006,FUNDA DE PARACHOQUE TRASERO,Funda De Parachoque,Trasera,DISPONIBLE,SANTIAGO,90000,80000,,,Espacio extra al final
116I 2006,FUSILERA,Fusilera,,DISPONIBLE,SANTIAGO,,,CUÁL,,Nota con pregunta
116I 2006,GANCHO O CHAPA DE SEGURIDAD CAPOT,Gancho O Chapa De Seguridad Capot,,DISPONIBLE,SANTIAGO,25000,20000,,,Nombre con alternativa
116I 2006,GOMA PUERTA DELANTERA LH,Goma Puerta,Delantera Izquierda,NO DISPONIBLE,N/A,,,,,
116I 2006,GOMA PUERTA DELANTERA RH,Goma Puerta,Delantera Derecha,NO DISPONIBLE,SANTIAGO,25000,20000,,,
116I 2006,GOMA PUERTA TRASERA LH,Goma Puerta,Trasera Izquierda,NO DISPONIBLE,SANTIAGO,25000,20000,,,
116I 2006,GOMA PUERTA TRASERA RH,Goma Puerta,Trasera Derecha,VENDIDO,SANTIAGO,25000,20000,,,
116I 2006,GUARDAFANGO DELANTERO LH,Guardafango,Delantera Izquierda,VENDIDO,SANTIAGO,50000,45000,,,
116I 2006,GUARDAFANGO DELANTERO RH,Guardafango,Delantera Derecha,NO DISPONIBLE,SANTIAGO,45000,40000,,,
116I 2006,GUARDAFANGO TRASERO LH,Guardafango,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
116I 2006,GUARDAFANGO TRASERO RH,Guardafango,Trasera Derecha,VENDIDO,SANTIAGO,25000,20000,,,
116I 2006,KIT DE AIRBAG,Kit De Airbag,,DISPONIBLE,SANTIAGO,280000,250000,,,KIT indica múltiples piezas
116I 2006,KIT DE EMBRAGUE,Kit De Embrague,,DISPONIBLE,SANTIAGO,,,,,KIT indica múltiples piezas
116I 2006,LETRAS 116i,Letras 116i,,DISPONIBLE,,25000,20000,,1+1+6+i,Sin ubicación; nota indica piezas individuales
116I 2006,LLANTA CON NEUMÁTICO 1,Llanta Con Neumático 1,,DISPONIBLE,SANTIAGO,80000,70000,,JUEGO 260000,Número en nombre; nota indica son juego
116I 2006,LLANTA CON NEUMÁTICO 2,Llanta Con Neumático 2,,DISPONIBLE,SANTIAGO,80000,70000,,,Número en nombre
116I 2006,LLANTA CON NEUMÁTICO 3,Llanta Con Neumático 3,,DISPONIBLE,SANTIAGO,80000,70000,,,Número en nombre
116I 2006,LLANTA CON NEUMÁTICO 4,Llanta Con Neumático 4,,DISPONIBLE,SANTIAGO,80000,70000,,,Número en nombre
116I 2006,LLAVE (ESTÁ SIN PALETA (SE VENDIÓ)),Llave,,DISPONIBLE,SANTIAGO,,,,,Nombre con aclaración entre paréntesis
116I 2006,LOGO CAPOT,Logo Capot,,VENDIDO,SANTIAGO,30000,25000,,,
116I 2006,LOGO TRASERO (MANILLA EXTERIOR),Logo Trasero,,DISPONIBLE,SANTIAGO,45000,40000,,CON SISTEMA DE APERTURA,Paréntesis en nombre original
116I 2006,LUZ INTERIOR TECHO CENTRAL,Luz Interior Techo,Central,DISPONIBLE,SANTIAGO,25000,20000,,,
116I 2006,LUZ INTERIOR TECHO DELANTERA,Luz Interior Techo,Delantera,DISPONIBLE,SANTIAGO,25000,20000,,,
116I 2006,LUZ INTERMITENTE,Luz Intermitente,,VENDIDO,SANTIAGO,10000,10000,,,Primera de dos filas duplicadas
116I 2006,LUZ INTERMITENTE,Luz Intermitente,,DISPONIBLE,SANTIAGO,10000,10000,,,Segunda de dos filas duplicadas
116I 2006,LUZ PATENTE LH Y RH,Luz Patente,Izquierda Y Derecha,VENDIDO,SANTIAGO,20000,20000,,,Son 2 luces en una fila
116I 2006,MANGUERA DE CALEFACCIÓN,Manguera De Calefacción,,DISPONIBLE,SANTIAGO,,,,,Espacio extra al final
116I 2006,MANGUERA FILTRO DE AIRE,Manguera Filtro De Aire,,DISPONIBLE,SANTIAGO,30000,25000,,,
116I 2006,MANGUERA INFERIOR RADIADOR DE AGUA,Manguera Radiador De Agua,Inferior,DISPONIBLE,SANTIAGO,35000,30000,,,
116I 2006,MANILLA DE TECHO DELANTERA LH,Manilla De Techo,Delantera Izquierda,DISPONIBLE,SANTIAGO,0,10000,,,Precio 0 - probablemente error
