vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
ELANTRA 2006,TAPABARRO DERECHO,Tapabarro Derecho,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,VÁLVULA EVAP,Válvula Evap,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,VARILLA CAPOT,Varilla Capot,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,VIDRIO LUNETA PUERTA TRASERA DERECHA,Vidrio Luneta Puerta Trasera Derecha,Trasera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,VIDRIO LUNETA PUERTA TRASERA IZQUIERDA,Vidrio Luneta Puerta Trasera Izquierda,Trasera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,VIDRIO PUERTA DELANTERA DERECHA,Vidrio Puerta Delantera Derecha,Delantera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,VIDRIO PUERTA DELANTERA IZQUIERDA,Vidrio Puerta Delantera Izquierda,Delantera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,VIDRIO PUERTA TRASERA DERECHA,Vidrio Puerta Trasera Derecha,Trasera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,VIDRIO PUERTA TRASERA IZQUIERDA,Vidrio Puerta Trasera Izquierda,Trasera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,VOLANTE BIMASA,Volante Bimasa,,DISPONIBLE,SANTIAGO,,,,,
