vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
VERNA 2021,FOCO TRASERO IZQUIERDO,Foco Trasero Izquierdo,Trasera,VENDIDO,SANTIAGO,60000,50000,,,
VERNA 2021,FRONTAL SUPERIOR,Frontal Superior,,NO DISPONIBLE,SANTIAGO,60000,50000,,,
VERNA 2021,FUNDA DE PARACHOQUE DELANTERO,Funda De Parachoque Delantero,Delantera,NO DISPONIBLE,N/A,,,,,
VERNA 2021,FUNDA DE PARACHOQUE TRASERO,Funda De Parachoque Trasero,Trasera,DISPONIBLE,SANTIAGO,50000,40000,,DETALLE,
VERNA 2021,GOMA CONTORNO DE MALETA,Goma Contorno De Maleta,,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,GOMA CONTORNO DE PUERTA TRASERO LH,Goma Contorno De Puerta Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,GOMA CONTORNO DE PUERTA TRASERO RH,Goma Contorno De Puerta Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,GUANTERA ,Guantera ,,VENDIDO,SANTIAGO,25000,20000,,,
VERNA 2021,GUARDAFANGO DELANTERO LH,Guardafango Delantero,Delantera Izquierda,NO DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,GUARDAFANGO TRASERO LH,Guardafango Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
VERNA 2021,GUARDAFANGO TRASERO RH,Guardafango Trasero,Trasera Derecha,DISPONIBLE,,25000,20000,,,Sin ubic
VERNA 2021,KIT DE EMBREAGE,Kit De Embreage,,DISPONIBLE,,55000,50000,,,Múltiples; Sin ubic
VERNA 2021,LLANTA CON NEUMÁTICO 1,Llanta Con Neumático 1,,VENDIDO,SANTIAGO,80000,70000,,,
VERNA 2021,LLANTA CON NEUMÁTICO 2,Llanta Con Neumático 2,,VENDIDO,SANTIAGO,80000,70000,,,
VERNA 2021,LLANTA CON NEUMÁTICO 3 CON DETALLE,Llanta Con Neumático 3 Con Detalle,,DISPONIBLE,,,,,,Daños; Sin ubic
VERNA 2021,LUNETA TRASERA,Luneta Trasera,Trasera,VENDIDO,SANTIAGO,110000,100000,,,
VERNA 2021,MALETA SOLO LATA,Maleta Solo Lata,,VENDIDO,SANTIAGO,130000,120000,,,
VERNA 2021,MANILLA DE TECHO DELANTERA RH,Manilla De Techo Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,MANILLA DE TECHO TRASERA LH,Manilla De Techo Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,MANILLA DE TECHO TRASERA RH,Manilla De Techo Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,MANILLA EXTERIOR PUERTA DELANTERA LH,Manilla Exterior Puerta Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,30000,25000,,,
VERNA 2021,MANILLA EXTERIOR PUERTA DELANTERA RH,Manilla Exterior Puerta Delantera,Delantera Derecha,VENDIDO,SANTIAGO,25000,20000,,,
VERNA 2021,MANILLA EXTERIOR PUERTA TRASERA LH,Manilla Exterior Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
VERNA 2021,MANILLA EXTERIOR PUERTA TRASERA RH,Manilla Exterior Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,25000,20000,,,
VERNA 2021,MANILLA INTERIOR APERTURA CAPOT,Manilla Interior Apertura Capot,,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,MANILLA INTERIOR APERTURA MALETA,Manilla Interior Apertura Maleta,,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,MANILLA INTERIOR APERTURA TAPA DE BENCINA,Manilla Interior Apertura Tapa De Bencina,,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,MANILLA INTERIOR PUERTA DELANTERA RH,Manilla Interior Puerta Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,MANILLA INTERIOR PUERTA TRASERA RH,Manilla Interior Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,MAZA TRASERA LH,Maza Trasera,Trasera Izquierda,DISPONIBLE,,,,,,Sin ubic
VERNA 2021,MAZA TRASERA RH,Maza Trasera,Trasera Derecha,DISPONIBLE,,,,,,Sin ubic
VERNA 2021,MÉNSULA TRASERA LH,Ménsula Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,10000,10000,,REPARADA,
VERNA 2021,MÉNSULA TRASERA RH,Ménsula Trasera,Trasera Derecha,VENDIDO,,15000,15000,,,Sin ubic
VERNA 2021,MÓDULO ABS,Módulo Abs,,DISPONIBLE,SANTIAGO,83300,70000,,,
VERNA 2021,MOLDURA TECHO LH,Moldura Techo,Izquierda,DISPONIBLE,SANTIAGO,30000,25000,,,
VERNA 2021,MOLDURA TECHO RH,Moldura Techo,Derecha,VENDIDO,SANTIAGO,45000,40000,,,
VERNA 2021,MOTOR DE CALEFACCIÓN ,Motor De Calefacción ,,DISPONIBLE,SANTIAGO,35000,30000,,,
VERNA 2021,MOTOR DE PARTIDA,Motor De Partida,,DISPONIBLE,SANTIAGO,90000,80000,,PRECIO ACTUALIZADO ,
VERNA 2021,MOTOR FACTURABLE ,Motor Facturable ,,VENDIDO,SANTIAGO,790000,750000,,PRECIO ACTUALIZADO ,
VERNA 2021,MULTIPLE DE ADMISION ,Multiple De Admision ,,VENDIDO,,60000,50000,,,Sin ubic
VERNA 2021,MUÑÓN CON MAZA DELANTERO LH,Muñón Con Maza Delantero,Delantera Izquierda,DISPONIBLE,,80000,70000,,,Sin ubic
VERNA 2021,MUÑÓN CON MAZA DELANTERO RH,Muñón Con Maza Delantero,Delantera Derecha,DISPONIBLE,,80000,70000,,,Sin ubic
VERNA 2021,ÓPTICO LH,Óptico,Izquierda,NO DISPONIBLE,N/A,,,,,
VERNA 2021,ÓPTICO RH,Óptico,Derecha,NO DISPONIBLE,N/A,,,,,
