vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
FABIA 2021,MOTOR FACTURABLE ,Motor Facturable ,,DISPONIBLE,,690000,650000,,,Sin ubicación
FABIA 2021,MOTOR LIMPIAPARABRISAS CON VARILLAJE,Motor Limpiaparabrisas Con Varillaje,,VENDIDO,,140000,130000,,,Sin ubicación
FABIA 2021,MÚLTIPLE DE ADMISIÓN,Múltiple De Admisión,,VENDIDO,SANTIAGO,170000,160000,,,
FABIA 2021,MUÑÓN Y MAZA LH DELANTERA,Muñón Y Maza Delantera,Delantera Izquierda,VENDIDO,SANTIAGO,120000,110000,,,
FABIA 2021,MUÑÓN Y MAZA RH DELANTERA,Muñón Y Maza Delantera,Delantera Derecha,VENDIDO,SANTIAGO,120000,110000,,,
FABIA 2021,MUÑON Y MAZA TRASERA LH ,Muñón Y Maza Trasera ,Trasera Izquierda,DISPONIBLE,,80000,75000,,,MUÑON mal escrito; Sin ubicación
FABIA 2021,MUÑÓN Y MAZA TRASERA RH,Muñón Y Maza Trasera,Trasera Derecha,DISPONIBLE,,80000,75000,,,Sin ubicación
FABIA 2021,NEBLINERO DELANTERO DERECHO,Neblinero Delantero Derecho,Delantera,VENDIDO,SANTIAGO,55000,50000,,,
FABIA 2021,NEBLINERO DELANTERO IZQUIERDO,Neblinero Delantero Izquierdo,Delantera,VENDIDO,SANTIAGO,55000,50000,,,
FABIA 2021,ÓPTICO DERECHO,Óptico Derecho,,VENDIDO,SANTIAGO,355000,350000,,,
FABIA 2021,ÓPTICO IZQUIERDO,Óptico Izquierdo,,VENDIDO,SANTIAGO,355000,350000,,,
FABIA 2021,PALANCA AJUSTE MANUBRIO ,Palanca Ajuste Manubrio ,,DISPONIBLE,,65000,55000,,,Sin ubicación
FABIA 2021,PALANCA DE CAMBIOS,Palanca De Cambios,,DISPONIBLE,SANTIAGO,85000,80000,,,
FABIA 2021,PARABRISAS,Parabrisas,,VENDIDO,SANTIAGO,110000,100000,,,
FABIA 2021,PARASOL LH,Parasol,Izquierda,DISPONIBLE,SANTIAGO,35000,30000,,COLOR NEGRO,
FABIA 2021,PARASOL RH,Parasol,Derecha,VENDIDO,SANTIAGO,35000,30000,,,
FABIA 2021,PEDAL DE ACELERACION,Pedal De Aceleracion,,DISPONIBLE,SANTIAGO,95200,80000,,,
FABIA 2021,PEDAL DE FRENO,Pedal De Freno,,DISPONIBLE,SANTIAGO,,,,,
FABIA 2021,PERNO RUEDA DE REPUESTO,Perno Rueda De Repuesto,,NO DISPONIBLE,,,,,,Sin ubicación
FABIA 2021,PIOLA CAPOT,Piola Capot,,DISPONIBLE,,25000,20000,,,Sin ubicación
FABIA 2021,PIOLA PALANCA DE CAMBIOS,Piola Palanca De Cambios,,DISPONIBLE,SANTIAGO,,,,,
FABIA 2021,PISOS DE TELA,Pisos De Tela,,DISPONIBLE,,70000,60000,,,Sin ubicación
FABIA 2021,PORTA FILTRO DE AIRE,Porta Filtro De Aire,,VENDIDO,SANTIAGO,80000,70000,,,
FABIA 2021,PORTALÓN  COMPLETO,Portalón  Completo,,VENDIDO,SANTIAGO,500000,480000,,,
FABIA 2021,PROTECTOR INFERIOR PARACHOQUE,Protector Inferior Parachoque,,DISPONIBLE,,55000,50000,,,Sin ubicación
FABIA 2021,PUERTA COMPLETA IZQUIERDA,Puerta Completa Izquierda,,VENDIDO,SANTIAGO,300000,300000,,,
FABIA 2021,PUERTA SOLO LATA DELANTERA RH,Puerta Solo Lata Delantera,Delantera Derecha,VENDIDO,SANTIAGO,210000,200000,,,
FABIA 2021,PUERTA SOLO LATA TRASERA LH,Puerta Solo Lata Trasera,Trasera Izquierda,VENDIDO,SANTIAGO,190000,180000,,,
FABIA 2021,PUERTA SOLO LATA TRASERA RH,Puerta Solo Lata Trasera,Trasera Derecha,VENDIDO,SANTIAGO,160000,150000,,,
FABIA 2021,RADIADOR AGUA,Radiador Agua,,VENDIDO,SANTIAGO,85000,80000,,,
FABIA 2021,RADIADOR AIRE,Radiador Aire,,VENDIDO,SANTIAGO,95000,90000,,,
FABIA 2021,RADIADOR DE CALEFACCIÓN,Radiador De Calefacción,,DISPONIBLE,SANTIAGO,95200,80000,,,
FABIA 2021,RADIO CUERPO,Radio Cuerpo,,VENDIDO,,50000,45000,,,Sin ubicación
FABIA 2021,RADIO PANTALLA,Radio Pantalla,,VENDIDO,SANTIAGO,140000,135000,,,
FABIA 2021,REFUERZO DE PARACHOQUE DELANTERO,Refuerzo De Parachoque Delantero,Delantera,VENDIDO,SANTIAGO,80000,75000,,,
FABIA 2021,REGULADOR DE VOLANTE,Regulador De Volante,,DISPONIBLE,,60000,55000,,,Sin ubicación
FABIA 2021,REJILLA CENTRAL DE VENTILACIÓN,Rejilla Central De Ventilación,Central,DISPONIBLE,,30000,20000,,,Sin ubicación
FABIA 2021,REJILLA INFERIOR CENTRAL,Rejilla Inferior Central,Central,DISPONIBLE,,110000,100000,,,Sin ubicación
FABIA 2021,REJILLA INFERIOR LATERAL LH,Rejilla Inferior Lateral,Izquierda,VENDIDO,SANTIAGO,45000,40000,,,
FABIA 2021,REJILLA INFERIOR LATERAL RH,Rejilla Inferior Lateral,Derecha,VENDIDO,SANTIAGO,45000,40000,,,
FABIA 2021,RESISTENCIA CALEFACCIÓN ,Resistencia Calefacción ,,DISPONIBLE,,40000,35000,,,Sin ubicación
FABIA 2021,RIEL DE INYECCION,Riel De Inyeccion,,DISPONIBLE,,35000,30000,,,Sin ubicación
FABIA 2021,RODAMIENTO TENSOR DE ACCESORIOS ,Rodamiento Tensor De Accesorios ,,DISPONIBLE,SANTIAGO,71400,60000,,,
