vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
SOUL 2013,MOLDURA TRIÁNGULO DELANTERO LH,Moldura Triángulo Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,REVISAR CUALES SON,Revisar
SOUL 2013,MOLDURA TRIÁNGULO DELANTERO RH,Moldura Triángulo Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,REVISAR CUALES SON,Revisar
SOUL 2013,MOTOR,Motor,,NO DISPONIBLE,,,,,MALO,Sin ubic
SOUL 2013,MOTOR DE CALEFACCIÓN,Motor De Calefacción,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,MOTOR DE PARTIDA,Motor De Partida,,DISPONIBLE,SANTIAGO,70000,65000,,,
SOUL 2013,MOTOR LIMPIAPARABRISAS CON VARILLAJE,Motor Limpiaparabrisas Con Varillaje,,DISPONIBLE,SANTIAGO,85000,80000,,,
SOUL 2013,MÚLTIPLE DE ESCAPE CON CATALÍTICO,Múltiple De Escape Con Catalítico,,NO DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,MUÑÓN DELANTERO LH (VIENE CON LA MAZA),Muñón Delantero (Viene Con La Maza),Delantera Izquierda,DISPONIBLE,SANTIAGO,55000,50000,,,
SOUL 2013,MUÑÓN DELANTERO RH (VIENE CON LA MAZA),Muñón Delantero (Viene Con La Maza),Delantera Derecha,VENDIDO,SANTIAGO,55000,50000,,,
SOUL 2013,NEBLINERO O REFLECTANTE TRASERO RH,Neblinero O Reflectante Trasero,Trasera Derecha,VENDIDO,SANTIAGO,,,,,
SOUL 2013,ÓPTICO LH,Óptico,Izquierda,VENDIDO,SANTIAGO,65000,60000,,PATAS ROTAS PERO ESTÁN,
SOUL 2013,ÓPTICO RH,Óptico,Derecha,VENDIDO,SANTIAGO,65000,60000,,PATAS CORTADAS,
SOUL 2013,PALANCA DE CAMBIOS,Palanca De Cambios,,DISPONIBLE,SANTIAGO,65000,60000,,,
SOUL 2013,PALANCA DE FRENO DE MANOS,Palanca De Freno De Manos,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,PARASOL LH,Parasol,Izquierda,DISPONIBLE,SANTIAGO,20000,15000,,,
SOUL 2013,PARASOL RH,Parasol,Derecha,DISPONIBLE,SANTIAGO,20000,15000,,,
SOUL 2013,PARLANTE PUERTA,Parlante Puerta,,VENDIDO,SANTIAGO,,,,,
SOUL 2013,PEDAL DE FRENO,Pedal De Freno,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,PIOLA DE CAPOT,Piola De Capot,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,PIOLA PALANCA DE CAMBIO,Piola Palanca De Cambio,,DISPONIBLE,SANTIAGO,95000,90000,,,
SOUL 2013,PISTONES (JUEGO),Pistones (Juego),,DISPONIBLE,SANTIAGO,,,,,Múltiples
SOUL 2013,PORTA FILTRO SOUL,Porta Filtro Soul,,NO DISPONIBLE,REQUINOA,,,,MALO,
SOUL 2013,PORTALÓN SOLO LATA,Portalón Solo Lata,,VENDIDO,SANTIAGO,110000,100000,,INCLUYE VIDRIO,
SOUL 2013,PUERTA DELANTERA LH SOLO LATA,Puerta Delantera Solo Lata,Delantera Izquierda,VENDIDO,SANTIAGO,70000,65000,,,
SOUL 2013,PUERTA DELANTERA RH SOLO LATA,Puerta Delantera Solo Lata,Delantera Derecha,DISPONIBLE,SANTIAGO,55000,50000,,CON DETALLE,
SOUL 2013,PUERTA TRASERA LH SOLO LATA,Puerta Trasera Solo Lata,Trasera Izquierda,DISPONIBLE,SANTIAGO,75000,70000,,,
SOUL 2013,PUERTA TRASERA RH SOLO LATA,Puerta Trasera Solo Lata,Trasera Derecha,NO DISPONIBLE,REQUINOA,,,,,
SOUL 2013,RADIADOR DE CALEFACCIÓN,Radiador De Calefacción,,DISPONIBLE,SANTIAGO,40000,35000,,,
SOUL 2013,RADIO,Radio,,DISPONIBLE,SANTIAGO,35000,30000,,,
SOUL 2013,REFUERZO PARACHOQUE TRASERO,Refuerzo Parachoque Trasero,Trasera,VENDIDO,SANTIAGO,70000,60000,,,
SOUL 2013,REJILLA INTERIOR DE TABLERO LH,Rejilla Interior De Tablero,Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
SOUL 2013,REJILLA INTERIOR DE TABLERO RH,Rejilla Interior De Tablero,Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
SOUL 2013,REJILLAS INTERIORES CENTRALES,Rejillas Interiores Centrales,Central,DISPONIBLE,SANTIAGO,20000,15000,,,
SOUL 2013,RESISTENCIA DE CALEFACCIÓN,Resistencia De Calefacción,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,SENSOR ABS TRASERO LH,Sensor Abs Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,SENSOR ABS TRASERO RH,Sensor Abs Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,SENSOR DE OXÍGENO BANCO 1,Sensor De Oxígeno Banco 1,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,SENSORES DE ESTACIONAMIENTOS TRASEROS,Sensores De Estacionamientos Traseros,Trasera,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,SERVOFRENO ,Servofreno ,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,SINÓPTICO,Sinóptico,,VENDIDO,SANTIAGO,65000,60000,,,
SOUL 2013,SISTEMA DE FRENO TRASERO LH,Sistema De Freno Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,SIN TAMBOR,
SOUL 2013,SISTEMA DE FRENO TRASERO RH,Sistema De Freno Trasero,Trasera Derecha,VENDIDO,SANTIAGO,25000,20000,,SIN TAMBOR,
SOUL 2013,SOPORTE DE MOTOR O CAJA LH,Soporte De Motor O Caja,Izquierda,DISPONIBLE,SANTIAGO,30000,25000,,,
SOUL 2013,SOPORTE DE MOTOR RH,Soporte De Motor,Derecha,DISPONIBLE,SANTIAGO,25000,20000,,,
SOUL 2013,TAPA DE BENCINA EXTERIOR,Tapa De Bencina Exterior,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,TAPA DE BENCINA INTERIOR,Tapa De Bencina Interior,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,TAPABARRO LH,Tapabarro,Izquierda,VENDIDO,SANTIAGO,45000,40000,,,
SOUL 2013,TAPABARRO RH,Tapabarro,Derecha,NO DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,TAPIZ DE PUERTA DELANTERA LH,Tapiz De Puerta Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,TAPIZ DE PUERTA DELANTERA RH,Tapiz De Puerta Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,TAPIZ DE PUERTA TRASERA LH,Tapiz De Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,TAPIZ DE PUERTA TRASERA RH,Tapiz De Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,TAPÍZ PORTALÓN ,Tapíz Portalón ,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,TELECOMANDO,Telecomando,,DISPONIBLE,SANTIAGO,55000,50000,,,
SOUL 2013,TOMA DE FRONTAL PORTA FILTRO,Toma De Frontal Porta Filtro,,VENDIDO,SANTIAGO,25000,20000,,,
SOUL 2013,VACÍO DE PORTA FILTRO,Vacío De Porta Filtro,,DISPONIBLE,SANTIAGO,20000,15000,,,
SOUL 2013,VARILLA CAPOT,Varilla Capot,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,VIDRIO PUERTA DELANTERA LH,Vidrio Puerta Delantera,Delantera Izquierda,NO DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,VIDRIO PUERTA DELANTERA RH ,Vidrio Puerta Delantera ,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,VIDRIO PUERTA TRASERA LH,Vidrio Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,40000,35000,,,
SOUL 2013,VIDRIO PUERTA TRASERA RH,Vidrio Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,VOLANTE (MANUBRIO),Volante (Manubrio),,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,NEBLINERO O REFLECTANTE TRASERO LH,Neblinero O Reflectante Trasero,Trasera Izquierda,NO DISPONIBLE,SANTIAGO,,,,,
