vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
IQ 2019,CREMALLERA DE ALZAVIDRIO TRASERA RH,Cremallera De Alzavidrio Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,40000,35000,,,
IQ 2019,CREMALLERA DE DIRECCIÓN ,Cremallera De Dirección ,,DISPONIBLE,SANTIAGO,95000,90000,,,
IQ 2019,CUARTO DE POLLO ,Cuarto De Pollo ,,DISPONIBLE,,60000,55000,,,Sin ubicación
IQ 2019,CUBRE MALETA CON DETALLE,Cubre Maleta Con Detalle,,VENDIDO,SANTIAGO,17000,15000,,,Daños
IQ 2019,CUBRE RUEDA DE REPUESTO,Cubre Rueda De Repuesto,,VENDIDO,SANTIAGO,25000,20000,,,
IQ 2019,CUBRE TORPEDO,Cubre Torpedo,,VENDIDO,SANTIAGO,35000,30000,,,
IQ 2019,CUERPO DE ACELERACIÓN,Cuerpo De Aceleración,,DISPONIBLE,SANTIAGO,90000,85000,,,
IQ 2019,CULATA COMPLETA,Culata Completa,,DISPONIBLE,SANTIAGO,210000,190000,,,
IQ 2019,CUNA MAS BARRA ESTABILIZADORA,Cuna Mas Barra Estabilizadora,,DISPONIBLE,,90000,85000,,,Sin ubicación
IQ 2019,DEPÓSITO AGUA RADIADOR,Depósito Agua Radiador,,VENDIDO,SANTIAGO,20000,15000,,,
IQ 2019,DEPÓSITO DE LIMPIAPARABRISAS,Depósito De Limpiaparabrisas,,DISPONIBLE,SANTIAGO,30000,25000,,,
IQ 2019,DEPÓSITO DE LÍQUIDO HIDRÁULICO,Depósito De Líquido Hidráulico,,DISPONIBLE,,25000,20000,,,Sin ubicación
IQ 2019,depósito líquido refrigerante ,Depósito Líquido Refrigerante ,,VENDIDO,,,,,,Sin ubicación
IQ 2019,DISCO DE FRENO DELANTERO LH,Disco De Freno Delantero,Delantera Izquierda,DISPONIBLE,,25000,20000,,SE VENDE CON EL MUÑÓN Y LA MAZA,Sin ubicación
IQ 2019,DISCO DE FRENO DELANTERO RH,Disco De Freno Delantero,Delantera Derecha,VENDIDO,SANTIAGO,25000,20000,,,
IQ 2019,ECU,Ecu,,DISPONIBLE,SANTIAGO,142800,120000,,,
IQ 2019,EJE PALIER DERECHO,Eje Palier Derecho,,VENDIDO,SANTIAGO,100000,90000,,,
IQ 2019,EJE PALIER IZQUIERDO,Eje Palier Izquierdo,,DISPONIBLE,SANTIAGO,90000,80000,,,
IQ 2019,ELECTROVENTILADOR,Electroventilador,,VENDIDO,SANTIAGO,60000,50000,,,
IQ 2019,EMBELLECEDOR CONSOLA CENTRAL,Embellecedor Consola Central,Central,DISPONIBLE,,25000,20000,,,Sin ubicación
IQ 2019,ESPEJO LH,Espejo,Izquierda,DISPONIBLE,SANTIAGO,50000,45000,,TIENE LA PATENTE MARCADA,
IQ 2019,ESPEJO RH,Espejo,Derecha,VENDIDO,SANTIAGO,50000,45000,,TIENE LA PATENTE MARCADA,
