vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
C30 2008,LLANTA CON NEUMÁTICO 1,Llanta Con Neumático 1,,VENDIDO,SANTIAGO,75000,70000,,,
C30 2008,LLANTA CON NEUMÁTICO 2,Llanta Con Neumático 2,,VENDIDO,SANTIAGO,75000,70000,,,
C30 2008,LLANTA CON NEUMÁTICO 3,Llanta Con Neumático 3,,VENDIDO,SANTIAGO,75000,70000,,,
C30 2008,LLANTA CON NEUMÁTICO 4,Llanta Con Neumático 4,,VENDIDO,SANTIAGO,75000,70000,,,
C30 2008,LLAVE,Llave,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,LUZ TECHO,Luz Techo,,DISPONIBLE,SANTIAGO,25000,20000,,,
C30 2008,MANGUERA COMPRESOR DE AIRE (juego),Manguera Compresor De Aire (Juego),,DISPONIBLE,SANTIAGO,83300,70000,,?,Múltiples piezas; Requiere revisión
C30 2008,MANGUERA DE AGUA ,Manguera De Agua ,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,MANGUERA DE AGUA ,Manguera De Agua ,,DISPONIBLE,SANTIAGO,,,,INFERIOR,
C30 2008,MANILLA EXTERIOR LH,Manilla Exterior,Izquierda,DISPONIBLE,SANTIAGO,30000,25000,,,
C30 2008,MANILLA EXTERIOR RH,Manilla Exterior,Derecha,VENDIDO,SANTIAGO,30000,25000,,,
C30 2008,MANILLA INTERIOR DE CAPOT MÁS PIOLA,Manilla Interior De Capot Más Piola,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,MANILLA INTERIOR DELANTERA LH,Manilla Interior Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,DON MAURICIO,
C30 2008,MANILLA INTERIOR DELANTERA LH,Manilla Interior Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,
C30 2008,MANILLA INTERIOR DELANTERA RH,Manilla Interior Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
C30 2008,MÁSCARA,Máscara,,VENDIDO,SANTIAGO,,,,,
C30 2008,MAZA TRASERA LH,Maza Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,65000,60000,,,
C30 2008,MAZA TRASERA RH,Maza Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,65000,60000,,,
C30 2008,MÉNSULA TRASERA CENTRAL,Ménsula Trasera Central,Central,DISPONIBLE,SANTIAGO,20000,15000,,,
C30 2008,MÉNSULA TRASERA LH,Ménsula Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
C30 2008,MÉNSULA TRASERA RH,Ménsula Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
C30 2008,MÓDULO ABS,Módulo Abs,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,MÓDULO ELÉCTRICO TAPA DE BENCINA,Módulo Eléctrico Tapa De Bencina,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,MOLDURA TAPABARRO DELANTERA LH,Moldura Tapabarro Delantera,Delantera Izquierda,VENDIDO,SANTIAGO,25000,25000,,,
C30 2008,MOLDURA TAPABARRO DELANTERA RH,Moldura Tapabarro Delantera,Delantera Derecha,VENDIDO,SANTIAGO,50000,45000,,,
C30 2008,MOLDURA TAPABARRO TRASERA LH,Moldura Tapabarro Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,CON DETALLE,
C30 2008,MOLDURA TAPABARRO TRASERA RH ,Moldura Tapabarro Trasera ,Trasera Derecha,NO DISPONIBLE,SANTIAGO,40000,35000,,,
C30 2008,MOTOR ALZAVIDRIO LH,Motor Alzavidrio,Izquierda,VENDIDO,SANTIAGO,35000,30000,,,
C30 2008,MOTOR ALZAVIDRIO RH,Motor Alzavidrio,Derecha,VENDIDO,SANTIAGO,35000,30000,,,
C30 2008,MOTOR DE CALEFACCIÓN,Motor De Calefacción,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,MOTOR DE PARTIDA,Motor De Partida,,VENDIDO,SANTIAGO,65000,60000,,,
C30 2008,MOTOR FACTURABLE,Motor Facturable,,VENDIDO,SANTIAGO,850000,800000,,PRECIO ACTUALIZADO ,
C30 2008,MOTOR LIMPIAPARABRISAS CON VARILLAJE,Motor Limpiaparabrisas Con Varillaje,,DISPONIBLE,SANTIAGO,55000,50000,,,
C30 2008,MÚLTIPLE DE ADMISIÓN,Múltiple De Admisión,,VENDIDO,SANTIAGO,80000,70000,,,
C30 2008,MÚLTIPLE DE ESCAPE,Múltiple De Escape,,DISPONIBLE,SANTIAGO,20000,20000,,,
C30 2008,NEBLINERO DELANTERO LH CON DETALLE,Neblinero Delantero Con Detalle,Delantera Izquierda,DISPONIBLE,SANTIAGO,10000,10000,,"UNO VENDIDO, REVISAR CUAL SE VENDIÓ",Daños o estado especial; Requiere revisión
C30 2008,NEBLINERO DELANTERO RH CON DETALLE,Neblinero Delantero Con Detalle,Delantera Derecha,DISPONIBLE,SANTIAGO,10000,10000,,,Daños o estado especial
C30 2008,ÓPTICO LH,Óptico,Izquierda,VENDIDO,SANTIAGO,,,,,
C30 2008,ÓPTICO RH,Óptico,Derecha,VENDIDO,SANTIAGO,,,,,
C30 2008,PALANCA DE CAMBIO,Palanca De Cambio,,VENDIDO,SANTIAGO,,,,,
C30 2008,PARABRISAS ALTERNATIVO,Parabrisas Alternativo,,VENDIDO,SANTIAGO,55000,50000,,,
C30 2008,PARACHOQUE TRASERO INFERIOR,Parachoque Trasero Inferior,Trasera,DISPONIBLE,,80000,70000,,,Sin ubicación
C30 2008,PARASOL LH,Parasol,Izquierda,VENDIDO,SANTIAGO,,,,,
C30 2008,PARASOL RH,Parasol,Derecha,VENDIDO,SANTIAGO,,,,,
C30 2008,PARLANTE DELAMTERO RH,Parlante Delamtero,Derecha,VENDIDO,SANTIAGO,10000,10000,,,
C30 2008,PARLANTE DELANTERO LH,Parlante Delantero,Delantera Izquierda,VENDIDO,SANTIAGO,10000,10000,,,
C30 2008,PARLANTE TRASERO LH + TWITTER,Parlante Trasero + Twitter,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
C30 2008,PARLANTE TRASERO RH + TWITTER,Parlante Trasero + Twitter,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
C30 2008,PEDAL DE ACELERACIÓN,Pedal De Aceleración,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,PEDAL DE FRENO MAS SENSOR,Pedal De Freno Mas Sensor,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,PIOLAS FRENO DE MANO,Piolas Freno De Mano,,NO DISPONIBLE,,,,,,Sin ubicación
C30 2008,PORTA FILTRO DE AIRE,Porta Filtro De Aire,,DISPONIBLE,SANTIAGO,45000,40000,,CON DETALLE,
C30 2008,PORTA MAZA TRASERA,Porta Maza Trasera,Trasera,DISPONIBLE,SANTIAGO,,,,,
C30 2008,PORTALÓN (ES DE VIDRIO),Portalón (Es De Vidrio),,VENDIDO,SANTIAGO,180000,170000,,,
C30 2008,PUENTE TRASERO,Puente Trasero,Trasera,DISPONIBLE,SANTIAGO,,,,,
C30 2008,PUERTA LH SOLO LATA,Puerta Solo Lata,Izquierda,VENDIDO,SANTIAGO,120000,100000,,,
C30 2008,PUERTA RH SOLO LATA,Puerta Solo Lata,Derecha,VENDIDO,SANTIAGO,90000,85000,,,
C30 2008,RADIADOR DE AGUA,Radiador De Agua,,DISPONIBLE,SANTIAGO,80000,70000,,,
C30 2008,RADIADOR DE AIRE ,Radiador De Aire ,,DISPONIBLE,SANTIAGO,90000,80000,,,
C30 2008,RADIADOR DE CALEFACCIÓN,Radiador De Calefacción,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,RADIO Y CLIMATIZADOR,Radio Y Climatizador,,VENDIDO,SANTIAGO,85000,80000,,,
C30 2008,RAMAL DE MOTOR,Ramal De Motor,,VENDIDO,SANTIAGO,,,,,
C30 2008,RARIADOR EVAPORADOR DE AIRE ACONDICIONADO,Rariador Evaporador De Aire Acondicionado,,DISPONIBLE,SANTIAGO,,,,PEQUEÑO,
C30 2008,REFLECTANTE TRASERO LH,Reflectante Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,CON DETALLE REVISAR PRECIO,Requiere revisión
C30 2008,REFLECTANTE TRASERO RH,Reflectante Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,25000,20000,,CON DETALLE REVISAR PRECIO,Requiere revisión
C30 2008,REFUERZO DE PARACHOQUE DELANTERO,Refuerzo De Parachoque Delantero,Delantera,DISPONIBLE,,75000,70000,,,Sin ubicación
C30 2008,REFUERZO DE PARACHOQUE TRASERO,Refuerzo De Parachoque Trasero,Trasera,DISPONIBLE,SANTIAGO,60000,50000,,,
C30 2008,REJILLA CENTRAL,Rejilla Central,Central,NO DISPONIBLE,SANTIAGO,,,,,
C30 2008,RIEL DE INYECCIÓN,Riel De Inyección,,DISPONIBLE,SANTIAGO,45000,40000,,,
C30 2008,RODAMIENTO TENSOR DE ACCESORIOS (2),Rodamiento Tensor De Accesorios (2),,DISPONIBLE,SANTIAGO,35000,30000,,cada uno,
C30 2008,RUEDA DE REPUESTO,Rueda De Repuesto,,DISPONIBLE,SANTIAGO,60000,50000,,,
C30 2008,SENSOR ABS TRASERO LH,Sensor Abs Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
C30 2008,SENSOR ABS TRASERO RH,Sensor Abs Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
C30 2008,SENSOR DE OXÍGENO BANCO 1,Sensor De Oxígeno Banco 1,,DISPONIBLE,SANTIAGO,15000,15000,,,
C30 2008,SENSOR DE OXÍGENO BANCO 2,Sensor De Oxígeno Banco 2,,DISPONIBLE,SANTIAGO,15000,15000,,,
C30 2008,SERVO FRENO MAS ELECTRÓNICA,Servo Freno Mas Electrónica,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,SINÓPTICO,Sinóptico,,DISPONIBLE,SANTIAGO,70000,60000,,,
C30 2008,SOPORTE DE BOMBA HIDRÁULICA,Soporte De Bomba Hidráulica,,DISPONIBLE,SANTIAGO,25000,20000,,,
C30 2008,SOPORTE DE MAZA TRASERA RH,Soporte De Maza Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
C30 2008,SOPORTE DE MOTOR CENTRAL (HUESO),Soporte De Motor Central (Hueso),Central,VENDIDO,SANTIAGO,30000,25000,,,
C30 2008,TAPA DE BENCINA EXTERIOR,Tapa De Bencina Exterior,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,TAPA DE NEBLINERO LH,Tapa De Neblinero,Izquierda,VENDIDO,SANTIAGO,25000,20000,,,
C30 2008,TAPA DE NEBLINERO RH,Tapa De Neblinero,Derecha,NO DISPONIBLE,,,,,,Sin ubicación
C30 2008,TAPABARRO LH,Tapabarro,Izquierda,DISPONIBLE,SANTIAGO,90000,80000,,,
C30 2008,TAPABARRO RH,Tapabarro,Derecha,VENDIDO,SANTIAGO,90000,80000,,,
C30 2008,TAPIZ DE PUERTA DELANTERA LH,Tapiz De Puerta Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,
C30 2008,TAPIZ DE PUERTA DELANTERA RH,Tapiz De Puerta Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
C30 2008,TAPIZ DE TECHO,Tapiz De Techo,,DISPONIBLE,REQUINOA,36000,30000,,,
C30 2008,TELECOMANDO AMBOS,Telecomando Ambos,,DISPONIBLE,SANTIAGO,55000,50000,,,
C30 2008,TENSORES DE CORREA DE ACCESORIOS,Tensores De Correa De Accesorios,,DISPONIBLE,SANTIAGO,50000,40000,,SON DOS VALOR C/U,
C30 2008,TUBERÍA PORTA FILTRO DE AIRE,Tubería Porta Filtro De Aire,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,TUBERÍAS DE AIRE,Tuberías De Aire,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,VENTILADOR DE CALEFACCIÓN,Ventilador De Calefacción,,DISPONIBLE,,55000,50000,,,Sin ubicación
C30 2008,VIDRIO LATERAL TRASERO LH,Vidrio Lateral Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,70000,60000,,,
C30 2008,VIDRIO LATERAL TRASERO RH,Vidrio Lateral Trasero,Trasera Derecha,NO DISPONIBLE,REQUINOA,70000,60000,,,
C30 2008,VIDRIO PUERTA LH,Vidrio Puerta,Izquierda,DISPONIBLE,SANTIAGO,45000,40000,,DON MAURICIO,
C30 2008,VIDRIO PUERTA RH,Vidrio Puerta,Derecha,DISPONIBLE,SANTIAGO,45000,40000,,,
C30 2008,VOLANTE,Volante,,DISPONIBLE,SANTIAGO,60000,55000,,SIN AIRBAG,
