vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
S40 2008,MOTOR DE ALZAVIDRIOS PUERTA TRASERA RH,Motor De Alzavidrios Puerta Trasera,Trasera Derecha,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MOTOR DE CALEFACCIÓN,Motor De Calefacción,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MOTOR DE PARTIDA,Motor De Partida,,DISPONIBLE,OK REVISADO,65000,60000,,,
S40 2008,MÚLTIPLE DE ADMISIÓN,Múltiple De Admisión,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MÚLTIPLE DE ESCAPE,Múltiple De Escape,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MUÑÓN CON MAZA DELANTERO LH,Muñón Con Maza Delantero,Delantera Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MUÑÓN CON MAZA RH,Muñón Con Maza,Derecha,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MUÑÓN CON MAZA TRASERA LH (INCLUYE DISCO),Muñón Con Maza Trasera (Incluye Disco),Trasera Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MUÑÓN CON MAZA TRASERA RH (INCLUYE DISCO),Muñón Con Maza Trasera (Incluye Disco),Trasera Derecha,VENDIDO,OK REVISADO,,,,,
S40 2008,NEBLINERO DELANTERO LH,Neblinero Delantero,Delantera Izquierda,VENDIDO,OK REVISADO,25000,20000,,,
S40 2008,NEBLINERO DELANTERO RH,Neblinero Delantero,Delantera Derecha,VENDIDO,OK REVISADO,25000,20000,,,
S40 2008,OBTURADOR INFERIOR,Obturador Inferior,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,OBTURADOR SUPERIOR,Obturador Superior,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,ÓPTICO LH,Óptico,Izquierda,DISPONIBLE,OK REVISADO,80000,75000,,,
S40 2008,ÓPTICO RH,Óptico,Derecha,VENDIDO,OK REVISADO,80000,75000,,,
S40 2008,PALANCA DE CAMBIOS,Palanca De Cambios,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,PANTALLA,Pantalla,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,PARABRISAS DELANTERO,Parabrisas Delantero,Delantera,VENDIDO,OK REVISADO,,,,,
S40 2008,PARABRISAS TRASERO,Parabrisas Trasero,Trasera,VENDIDO,OK REVISADO,,,,,
S40 2008,PARACHOQUE DELANTERO COMPLETO,Parachoque Delantero Completo,Delantera,VENDIDO,OK REVISADO,220000,200000,,,
S40 2008,PEDAL DE ACELERACIÓN,Pedal De Aceleración,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,PEDAL DE FRENO,Pedal De Freno,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,PIOLA DE FRENO,Piola De Freno,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,PISTÓN 1,Pistón 1,,VENDIDO,OK REVISADO,35000,30000,,,
S40 2008,PISTÓN 2,Pistón 2,,VENDIDO,OK REVISADO,35000,30000,,,
S40 2008,PISTÓN 3,Pistón 3,,NO DISPONIBLE,OK REVISADO,,,,,
S40 2008,PISTÓN 4,Pistón 4,,DISPONIBLE,OK REVISADO,35000,30000,,,
S40 2008,PISTÓN 5,Pistón 5,,DISPONIBLE,OK REVISADO,35000,30000,,,
S40 2008,PISTÓN CON BIELA,Pistón Con Biela,,VENDIDO,,,,,,Sin ubic
S40 2008,PLÁSTICO DE DISTRIBUCIÓN,Plástico De Distribución,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,PLÁSTICO RODILLERA,Plástico Rodillera,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,PORTA BATERÍA,Porta Batería,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,PORTA FILTRO CON SENSOR MAF,Porta Filtro Con Sensor Maf,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,PORTA FILTRO DE ACEITE,Porta Filtro De Aceite,,VENDIDO,OK REVISADO,45000,45000,,,
S40 2008,PORTA PLACA,Porta Placa,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,PUERTA DELANTERA LH SOLO LATA,Puerta Delantera Solo Lata,Delantera Izquierda,DISPONIBLE,OK REVISADO,65000,60000,,,
S40 2008,PUERTA DELANTERA RH SOLO LATA,Puerta Delantera Solo Lata,Delantera Derecha,DISPONIBLE,OK REVISADO,65000,60000,,,
S40 2008,PUERTA TRASERA LH SOLO LATA,Puerta Trasera Solo Lata,Trasera Izquierda,DISPONIBLE,OK REVISADO,65000,60000,,,
S40 2008,PUERTA TRASERA RH SOLO LATA,Puerta Trasera Solo Lata,Trasera Derecha,DISPONIBLE,OK REVISADO,65000,60000,,,
S40 2008,RADIADOR DE AGUA,Radiador De Agua,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,RADIADOR DE AIRE,Radiador De Aire,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,RADIADOR DE CALEFACCIÓN ,Radiador De Calefacción ,,DISPONIBLE,OK REVISADO,30000,25000,,,
S40 2008,RADIADOR INTERIOR DE AIRE ACONDICIONADO,Radiador Interior De Aire Acondicionado,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,RAMAL QUE LLEGA A LA ECU (DE MOTOR),Ramal Que Llega A La Ecu (De Motor),,VENDIDO,OK REVISADO,45000,40000,,,
S40 2008,REFUERZO DE PARACHOQUE DELANTERO,Refuerzo De Parachoque Delantero,Delantera,DISPONIBLE,OK REVISADO,,,,,
S40 2008,REFUERZO DE PARACHOQUE TRASERO,Refuerzo De Parachoque Trasero,Trasera,DISPONIBLE,OK REVISADO,,,,,
S40 2008,REJILLAS INFERIORES,Rejillas Inferiores,,VENDIDO,OK REVISADO,35000,30000,,,
S40 2008,RODAMIENTO TENSOR,Rodamiento Tensor,,VENDIDO,,,,,,Sin ubic
S40 2008,SENSOR CKP,Sensor Ckp,,VENDIDO,,,,,,Sin ubic
S40 2008,SENSOR DE GOLPE,Sensor De Golpe,,VENDIDO,OK REVISADO,10000,10000,,,
S40 2008,SENSOR LEVAS,Sensor Levas,,VENDIDO,OK REVISADO,35000,35000,,,
S40 2008,SENSOR MAF,Sensor Maf,,VENDIDO,OK REVISADO,,,,,
S40 2008,SERVO FRENO,Servo Freno,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,SINÓPTICO (AUTOMÁTICO) (HAY QUE DECIRLE AL CLIENTE),Sinóptico (Automático) (Hay Que Decirle Al Cliente),,DISPONIBLE,OK REVISADO,60000,55000,,,
S40 2008,SOPORTE COMPRESOR DE AIRE CON RODAMIENTOS TENSORES,Soporte Compresor De Aire Con Rodamientos Tensores,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,SOPORTE DE MAZA TRASERA RH,Soporte De Maza Trasera,Trasera Derecha,DISPONIBLE,OK REVISADO,,,,,
S40 2008,"SOPORTE DE MOTOR INFERIOR MALO, BASE BUENA","Soporte De Motor Inferior Malo, Base Buena",,NO DISPONIBLE,OK REVISADO,,,,,Daños
S40 2008,SOPORTE DE MOTOR O CAJA LH,Soporte De Motor O Caja,Izquierda,NO DISPONIBLE,OK REVISADO,,,,MALO,
S40 2008,SOPORTE DE MOTOR RH,Soporte De Motor,Derecha,VENDIDO,OK REVISADO,45000,40000,,,
S40 2008,SOPORTE METÁLICO DE BATERÍA,Soporte Metálico De Batería,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,TAPA DE BATERÍA,Tapa De Batería,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,TAPA DE BENCINA EXTERIOR,Tapa De Bencina Exterior,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,TAPA DE BENCINA INTERIOR,Tapa De Bencina Interior,,VENDIDO,OK REVISADO,,,,,
S40 2008,TAPA DE REMOLQUE TRASERA,Tapa De Remolque Trasera,Trasera,DISPONIBLE,OK REVISADO,,,,,
S40 2008,TAPA DE VÁLVULA,Tapa De Válvula,,DISPONIBLE,OK REVISADO,65000,60000,,,
S40 2008,TAPA NEBLINERO LH,Tapa Neblinero,Izquierda,VENDIDO,OK REVISADO,25000,20000,,,
S40 2008,TAPA NEBLINERO RH,Tapa Neblinero,Derecha,VENDIDO,OK REVISADO,25000,20000,,,
