vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
CX70 2020,SOPORTE ALTERNADOR Y COMPRESOR DE AIRE,Soporte Alternador Y Compresor De Aire,,VENDIDO,SANTIAGO,,,,,
CX70 2020,TAPA DE BENCINA INTERIOR,Tapa De Bencina Interior,,DISPONIBLE,SANTIAGO,5000,5000,,,
CX70 2020,TAPA PORTALÓN,Tapa Portalón,,VENDIDO,,5000,5000,,,Sin ubicación
CX70 2020,TELECOMANDO INTERMITENTE ,Telecomando Intermitente ,,DISPONIBLE,SANTIAGO,25000,20000,,,
CX70 2020,TELECOMANDO LIMPIAPARABRISAS ,Telecomando Limpiaparabrisas ,,DISPONIBLE,SANTIAGO,25000,20000,,,
CX70 2020,VARILLA CAPOT,Varilla Capot,,VENDIDO,SANTIAGO,20000,15000,,,
CX70 2020,VIDRIO DELANTERO RH,Vidrio Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,50000,45000,,,
CX70 2020,VIDRIO O LUNETA LATERAL LH,Vidrio O Luneta Lateral,Izquierda,VENDIDO,SANTIAGO,40000,35000,,,
CX70 2020,VIDRIO O LUNETA LATERAL RH,Vidrio O Luneta Lateral,Derecha,DISPONIBLE,SANTIAGO,40000,35000,,,
CX70 2020,VIDRIO PUERTA TRASERA LUNETA LH,Vidrio Puerta Trasera Luneta,Trasera Izquierda,DISPONIBLE,,35000,30000,,,Sin ubicación
CX70 2020,VIDRIO PUERTA TRASERA LUNETA RH,Vidrio Puerta Trasera Luneta,Trasera Derecha,DISPONIBLE,,35000,30000,,,Sin ubicación
CX70 2020,VOLANTE,Volante,,DISPONIBLE,SANTIAGO,65000,60000,,,
CX70 2020,BOMBA DE PEDAL DE EMBRAGUE,Bomba De Pedal De Embrague,,DISPONIBLE,SANTIAGO,,,,,
